datetime,simulationProfile,simulationLevel,simulationInfo,assessmentInfo
20210826T113040,"Foxtrot","ExamHover","",""
time,positionX,positionY,positionZ,attitudeX,attitudeY,attitudeZ,velocityX,velocityY,velocityZ,reference,obstacle,score[]
18.496,3.601,-0.192,1.325,-2.072,3.246,11.434,0.109,0.016,0.001,0.920,0,
18.513,3.603,-0.192,1.325,-1.745,3.248,11.433,0.109,0.016,0.001,0.918,0,
18.530,3.604,-0.192,1.325,-1.417,3.250,11.433,0.109,0.016,0.001,0.916,0,
18.546,3.606,-0.192,1.325,-1.090,3.252,11.432,0.109,0.016,0.001,0.914,0,
18.563,3.608,-0.191,1.325,-0.763,3.254,11.432,0.109,0.016,0.001,0.912,0,
18.580,3.610,-0.191,1.325,-0.435,3.256,11.432,0.109,0.016,0.001,0.910,0,
18.596,3.612,-0.192,1.325,-0.616,3.260,11.431,0.109,0.016,0.001,0.909,0,
18.613,3.614,-0.193,1.325,-1.200,3.267,11.431,0.122,-0.031,0.000,0.907,0,
18.630,3.616,-0.195,1.325,-1.784,3.273,11.431,0.138,-0.090,-0.001,0.905,0,
18.646,3.619,-0.196,1.325,-2.369,3.279,11.431,0.138,-0.090,-0.001,0.903,0,
18.663,3.621,-0.198,1.325,-2.953,3.285,11.431,0.138,-0.090,-0.001,0.901,0,
18.679,3.623,-0.199,1.325,-3.538,3.292,11.431,0.138,-0.090,-0.001,0.899,0,
18.696,3.626,-0.201,1.325,-4.122,3.298,11.430,0.138,-0.090,-0.001,0.897,0,
18.713,3.628,-0.202,1.325,-4.706,3.304,11.430,0.138,-0.090,-0.001,0.895,0,
18.729,3.630,-0.204,1.325,-5.291,3.310,11.430,0.138,-0.090,-0.001,0.893,0,
18.746,3.633,-0.205,1.325,-5.875,3.317,11.429,0.138,-0.090,-0.001,0.891,0,
18.763,3.635,-0.207,1.325,-6.460,3.323,11.428,0.138,-0.090,-0.001,0.889,0,
18.779,3.637,-0.208,1.325,-7.044,3.329,11.428,0.138,-0.090,-0.001,0.888,0,
18.796,3.639,-0.210,1.325,-7.629,3.335,11.427,0.138,-0.090,-0.001,0.886,0,
18.813,3.642,-0.211,1.325,-8.213,3.342,11.426,0.138,-0.090,-0.001,0.884,0,
18.829,3.644,-0.213,1.325,-8.798,3.348,11.425,0.138,-0.090,-0.001,0.882,0,
18.846,3.647,-0.216,1.325,-8.762,3.352,11.425,0.138,-0.090,-0.001,0.880,0,
18.863,3.650,-0.223,1.325,-8.226,3.356,11.425,0.164,-0.219,0.001,0.879,0,
18.879,3.653,-0.229,1.325,-7.690,3.360,11.426,0.196,-0.382,0.002,0.877,0,
18.896,3.657,-0.235,1.325,-7.154,3.363,11.426,0.196,-0.382,0.002,0.876,0,
18.913,3.660,-0.242,1.325,-6.617,3.367,11.426,0.196,-0.382,0.002,0.874,0,
18.929,3.663,-0.248,1.325,-6.081,3.370,11.427,0.196,-0.382,0.002,0.873,0,
18.946,3.666,-0.254,1.325,-5.545,3.374,11.427,0.196,-0.382,0.002,0.872,0,
18.963,3.670,-0.261,1.325,-5.009,3.377,11.428,0.196,-0.382,0.002,0.870,0,
18.979,3.673,-0.267,1.325,-4.472,3.381,11.428,0.196,-0.382,0.002,0.869,0,
18.996,3.676,-0.274,1.325,-3.936,3.384,11.429,0.196,-0.382,0.002,0.868,0,
19.013,3.680,-0.280,1.325,-3.400,3.388,11.429,0.196,-0.382,0.002,0.867,0,
19.029,3.683,-0.286,1.325,-2.864,3.391,11.430,0.196,-0.382,0.002,0.866,0,
19.046,3.686,-0.293,1.325,-2.327,3.395,11.430,0.196,-0.382,0.002,0.865,0,
19.063,3.689,-0.299,1.325,-1.791,3.398,11.431,0.196,-0.382,0.002,0.864,0,
19.079,3.693,-0.305,1.325,-1.255,3.402,11.432,0.196,-0.382,0.002,0.863,0,
19.096,3.696,-0.312,1.325,-0.930,3.405,11.433,0.196,-0.382,0.002,0.862,0,
19.113,3.699,-0.319,1.325,-0.860,3.408,11.434,0.213,-0.423,-0.001,0.862,0,
19.129,3.703,-0.326,1.325,-0.790,3.411,11.435,0.187,-0.386,0.005,0.861,0,
19.146,3.706,-0.333,1.325,-0.720,3.414,11.436,0.202,-0.415,0.002,0.861,0,
19.163,3.709,-0.340,1.325,-0.650,3.417,11.438,0.202,-0.415,0.002,0.861,0,
19.179,3.713,-0.347,1.325,-0.580,3.421,11.439,0.202,-0.415,0.002,0.860,0,
19.196,3.716,-0.353,1.325,-0.510,3.424,11.440,0.202,-0.415,0.002,0.860,0,
19.213,3.719,-0.360,1.325,-0.440,3.427,11.442,0.202,-0.415,0.002,0.860,0,
19.229,3.723,-0.367,1.325,-0.371,3.430,11.443,0.202,-0.415,0.002,0.860,0,
19.246,3.726,-0.374,1.325,-0.301,3.433,11.444,0.202,-0.415,0.002,0.860,0,
19.263,3.730,-0.381,1.325,-0.231,3.436,11.446,0.202,-0.415,0.002,0.860,0,
19.279,3.733,-0.388,1.326,-0.161,3.439,11.447,0.202,-0.415,0.002,0.860,0,
19.296,3.736,-0.395,1.326,-0.091,3.442,11.449,0.202,-0.415,0.002,0.860,0,
19.313,3.740,-0.402,1.326,-0.021,3.445,11.450,0.202,-0.415,0.002,0.860,0,
19.329,3.743,-0.409,1.326,0.049,3.448,11.451,0.202,-0.415,0.002,0.860,0,
19.346,3.746,-0.416,1.326,0.148,3.450,11.452,0.202,-0.415,0.002,0.861,0,
19.363,3.749,-0.422,1.326,0.323,3.451,11.453,0.198,-0.406,0.001,0.861,0,
19.379,3.753,-0.428,1.326,0.498,3.452,11.453,0.188,-0.377,0.001,0.861,0,
19.396,3.756,-0.434,1.326,0.673,3.453,11.454,0.188,-0.377,0.001,0.862,0,
19.413,3.759,-0.441,1.326,0.847,3.454,11.454,0.188,-0.377,0.001,0.862,0,
19.429,3.762,-0.447,1.326,1.022,3.455,11.454,0.188,-0.377,0.001,0.863,0,
19.446,3.765,-0.453,1.326,1.197,3.456,11.455,0.188,-0.377,0.001,0.864,0,
19.463,3.768,-0.460,1.326,1.372,3.457,11.455,0.188,-0.377,0.001,0.864,0,
19.479,3.771,-0.466,1.326,1.546,3.458,11.456,0.188,-0.377,0.001,0.865,0,
19.496,3.774,-0.472,1.326,1.721,3.459,11.456,0.188,-0.377,0.001,0.866,0,
19.513,3.778,-0.478,1.326,1.896,3.460,11.456,0.188,-0.377,0.001,0.867,0,
19.529,3.781,-0.485,1.326,2.071,3.461,11.457,0.188,-0.377,0.001,0.867,0,
19.546,3.784,-0.491,1.326,2.245,3.461,11.457,0.188,-0.377,0.001,0.868,0,
19.563,3.787,-0.497,1.326,2.420,3.462,11.458,0.188,-0.377,0.001,0.869,0,
19.579,3.790,-0.504,1.326,2.595,3.463,11.458,0.188,-0.377,0.001,0.870,0,
19.596,3.793,-0.509,1.326,2.744,3.466,11.458,0.188,-0.377,0.001,0.871,0,
19.613,3.796,-0.514,1.326,2.864,3.472,11.457,0.179,-0.343,0.001,0.872,0,
19.629,3.799,-0.519,1.326,2.984,3.478,11.456,0.165,-0.287,0.001,0.872,0,
19.646,3.801,-0.524,1.326,3.105,3.483,11.455,0.165,-0.287,0.001,0.873,0,
19.663,3.804,-0.528,1.326,3.225,3.489,11.454,0.165,-0.287,0.001,0.874,0,
19.679,3.807,-0.533,1.326,3.345,3.494,11.453,0.165,-0.287,0.001,0.875,0,
19.696,3.810,-0.538,1.326,3.465,3.500,11.453,0.165,-0.287,0.001,0.875,0,
19.713,3.812,-0.543,1.326,3.586,3.506,11.452,0.165,-0.287,0.001,0.876,0,
19.729,3.815,-0.548,1.326,3.706,3.511,11.451,0.165,-0.287,0.001,0.877,0,
19.746,3.818,-0.552,1.326,3.826,3.517,11.450,0.165,-0.287,0.001,0.878,0,
19.763,3.821,-0.557,1.326,3.946,3.522,11.449,0.165,-0.287,0.001,0.879,0,
19.779,3.823,-0.562,1.326,4.067,3.528,11.448,0.165,-0.287,0.001,0.880,0,
19.796,3.826,-0.567,1.326,4.187,3.534,11.448,0.165,-0.287,0.001,0.880,0,
19.813,3.829,-0.571,1.326,4.307,3.539,11.447,0.165,-0.287,0.001,0.881,0,
19.829,3.832,-0.576,1.326,4.428,3.545,11.446,0.165,-0.287,0.001,0.882,0,
19.846,3.834,-0.581,1.326,4.401,3.548,11.445,0.165,-0.287,0.001,0.883,0,
19.863,3.836,-0.583,1.326,4.227,3.547,11.443,0.169,-0.282,-0.002,0.883,0,
19.879,3.839,-0.586,1.326,4.054,3.547,11.442,0.122,-0.141,0.003,0.884,0,
19.896,3.841,-0.589,1.326,3.880,3.546,11.440,0.138,-0.180,-0.000,0.884,0,
19.913,3.843,-0.592,1.326,3.707,3.546,11.439,0.138,-0.180,-0.000,0.884,0,
19.929,3.846,-0.595,1.326,3.533,3.546,11.437,0.138,-0.180,-0.000,0.885,0,
19.946,3.848,-0.598,1.326,3.360,3.545,11.435,0.138,-0.180,-0.000,0.885,0,
19.963,3.850,-0.601,1.326,3.186,3.545,11.434,0.138,-0.180,-0.000,0.885,0,
19.979,3.853,-0.604,1.326,3.012,3.544,11.432,0.138,-0.180,-0.000,0.886,0,
19.996,2.490,-0.345,1.326,4.679,3.820,11.433,-0.576,0.174,-0.001,2.040,0,
20.012,2.480,-0.342,1.326,4.384,3.813,11.431,-0.576,0.174,-0.001,2.049,0,
20.029,2.471,-0.339,1.326,4.089,3.807,11.429,-0.576,0.174,-0.001,2.058,0,
20.046,2.461,-0.336,1.326,3.794,3.800,11.427,-0.576,0.174,-0.001,2.067,0,
20.062,2.451,-0.333,1.326,3.499,3.793,11.426,-0.576,0.174,-0.001,2.076,0,
20.079,2.442,-0.331,1.326,3.204,3.786,11.424,-0.576,0.174,-0.001,2.085,0,
20.096,2.432,-0.327,1.326,3.128,3.779,11.423,-0.576,0.174,-0.001,2.093,0,
20.112,2.423,-0.323,1.326,3.240,3.772,11.423,-0.556,0.210,-0.003,2.102,0,
20.129,2.414,-0.318,1.326,3.352,3.764,11.422,-0.569,0.265,0.005,2.110,0,
20.146,2.404,-0.314,1.326,3.464,3.757,11.421,-0.557,0.263,0.002,2.119,0,
20.162,2.395,-0.309,1.326,3.575,3.749,11.421,-0.557,0.263,0.002,2.128,0,
20.179,2.386,-0.305,1.326,3.687,3.742,11.420,-0.557,0.263,0.002,2.136,0,
20.196,2.377,-0.301,1.326,3.799,3.734,11.419,-0.557,0.263,0.002,2.145,0,
20.212,2.367,-0.296,1.326,3.911,3.727,11.419,-0.557,0.263,0.002,2.153,0,
20.229,2.358,-0.292,1.326,4.023,3.719,11.418,-0.557,0.263,0.002,2.162,0,
20.246,2.349,-0.288,1.326,4.135,3.712,11.417,-0.557,0.263,0.002,2.170,0,
20.262,2.339,-0.283,1.326,4.247,3.705,11.417,-0.557,0.263,0.002,2.179,0,
20.279,2.330,-0.279,1.326,4.359,3.697,11.416,-0.557,0.262,0.002,2.188,0,
20.296,2.321,-0.274,1.326,4.471,3.690,11.415,-0.557,0.263,0.002,2.196,0,
20.312,2.312,-0.270,1.326,4.583,3.682,11.414,-0.557,0.262,0.002,2.205,0,
20.329,2.302,-0.266,1.326,4.695,3.675,11.413,-0.557,0.263,0.002,2.214,0,
20.346,2.293,-0.261,1.326,4.726,3.668,11.413,-0.557,0.262,0.002,2.222,0,
